0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.289601772406280933e-10,0.000000000000000000e+00,-9.656690594730954480e-15,1.606735049813901028e-05,3.012531979590627948e-03,-1.325328735646280620e-14,1.142816147704089902e-12,3.309859252203374569e-03,7.103822738385723312e-13,1.322804898604146295e-09,6.701896860823036706e-10,2.545412876590186224e-06,2.378316688990024107e-09,1.187295371393726207e-09,9.590435267182832735e-08,7.396814925604978767e-07,2.720659514950790614e-09,2.784889940182777579e-12,4.189841164460587214e-03,2.262801665846646965e-03,7.157623903675826120e-03,7.111173629115175032e-15,1.174616829204672662e-05,1.409569776667667085e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.697350128074644166e-03,0.000000000000000000e+00,7.695585054617870568e-12,7.703282456361648656e-13,-9.090709955639209028e-15,9.851184829894100714e-01,9.851396363813705870e-01,1.916532790462860403e-05,0.000000000000000000e+00,9.851396462569077528e-01,9.851838208421720422e-01,3.658434232639562467e-14,2.241099477825147374e-03,1.741963981372572634e-13,4.155107876789738557e-05,1.743677702226165138e-10,2.525894578567222659e-09,1.579014611157586456e-06,1.087173649716444146e-09,3.526428437455875198e-10,1.135085057009377341e-06,6.560601049569562970e-07,2.825631909009196363e-09,4.090885768158469826e-10,4.742808051773784311e-08,1.222777638691663338e-09,1.569063065760822884e-08,3.571763666082583555e-10,1.199839367851604499e-07,4.384634088097638660e-10,3.683106536065110931e-09,0.000000000000000000e+00,5.169803021011568078e-03,6.171278765787491238e-16,0.000000000000000000e+00,3.994426317488475320e-13,1.712695419883204784e-08,2.026104978236631382e-13,4.741471290630383181e-08,1.070077186582363282e-13,2.364908649562583176e-03,3.947014051128294732e-05,2.554514225616829823e-05,5.885992737403034081e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.836627199666403601e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.388542519751317185e-03,8.340800272677029170e-12,2.401377707794694061e-13,2.786494690694939214e-08,2.001096288672954415e-09,4.508710426722663147e-08,3.018973959711956923e-11,3.370131159849778547e-05,4.479321035182753930e-10,7.534820808952069626e-09,3.493119568554955978e-11,1.803307637010575018e-08,1.809388229523367642e-10,2.581609347303281954e-09,4.669835386439391556e-10,1.303436940303624725e-09,6.022461817439817011e-10,0.000000000000000000e+00,1.000866056699578621e-13,9.539187325073236745e-07,1.235823127859747572e-10,3.747917079553048092e-09,2.456400933353863891e-10,4.355433288333321329e-11,7.577997257479651694e-12,1.102481847134462178e-10,5.007681025490789972e-10,0.000000000000000000e+00,3.118356686931977092e-13,0.000000000000000000e+00,2.761673268542041981e-13,0.000000000000000000e+00,0.000000000000000000e+00,5.859980946668064128e-10,9.626180440865800270e-10,1.190272108306245080e-09,7.906338736918955279e-10,-1.724423555338194802e-14,0.000000000000000000e+00
1.453492989812385505e-09,0.000000000000000000e+00,-1.037294165492919085e-14,6.344156301529846331e-05,5.935923691450262565e-03,-2.330080572932047289e-14,9.049672849200524061e-12,6.532729252048761343e-03,7.054042246157354867e-12,1.043402592538350548e-08,2.776860231123653988e-09,1.004181645786889066e-05,9.623735285964357027e-09,9.367218369894791952e-09,3.789628342019230826e-07,2.918110423221701843e-06,1.102155661354686789e-08,4.395038196228218119e-11,8.267665964230588166e-03,4.477070621369554429e-03,1.410596041785571256e-02,5.167350922152813553e-14,4.642343569030184247e-05,2.803542179315922367e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.714081475355096196e-02,0.000000000000000000e+00,6.182716187977388422e-11,1.222238803222364112e-11,-9.256213417269121280e-15,9.704713678534063748e-01,9.705547448259973509e-01,7.569821673993060163e-05,0.000000000000000000e+00,9.705547146704343042e-01,9.707288381256126142e-01,6.370135538849575063e-13,4.425430618634094634e-03,2.738044579746971158e-12,1.637583197434708357e-04,1.376323957580360968e-09,1.294629685053005907e-08,6.223405077609989178e-06,4.760071857512482296e-09,2.787753861088759777e-09,4.481257604718996007e-06,2.590489378535756199e-06,1.202230663632786190e-08,3.233633528477997121e-09,1.900201964085204698e-07,9.652594950334408841e-09,6.542685096304345915e-08,2.832910302175140060e-09,4.771901094772351692e-07,3.470702469995576300e-09,1.506453757284210646e-08,0.000000000000000000e+00,1.018624552949423667e-02,1.509513000708118113e-14,0.000000000000000000e+00,6.144492900594933360e-12,6.772334991953822547e-08,3.209583206847943515e-12,1.872257262942812923e-07,1.726482672104179272e-12,4.661442302383481118e-03,1.556079468355286988e-04,1.007520497816169393e-04,1.173189625562121030e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.238238109003383713e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.455828301269657295e-02,6.460361802809733156e-11,3.867142717162153076e-12,1.108521965830465417e-07,1.578999454798779567e-08,1.784283209785662426e-07,2.597516160496304849e-10,6.657263585291305942e-05,3.561085085449985921e-09,2.996951074677248195e-08,2.809578089927808331e-10,7.220857121069922113e-08,1.438156479321994752e-09,1.248258867797558125e-08,3.695280603645961781e-09,7.843339987797896817e-09,4.762845224118295029e-09,0.000000000000000000e+00,1.045011299716236408e-12,3.767439553717649020e-06,9.838719075561108696e-10,2.272062165275742784e-08,1.953620395664379394e-09,3.526826270264238339e-10,6.595939419651308810e-11,8.788621870189916585e-10,3.964989232340537795e-09,0.000000000000000000e+00,4.617047692103453858e-12,0.000000000000000000e+00,4.705267425686443516e-12,0.000000000000000000e+00,0.000000000000000000e+00,4.631746676302117560e-09,7.606397109394258393e-09,9.399693211287196704e-09,6.249920004490830405e-09,-2.747520093382416206e-14,0.000000000000000000e+00
3.574774226525016807e-09,0.000000000000000000e+00,2.044211696618225549e-14,1.409082419775442574e-04,8.772706524679735329e-03,-1.669497873280079148e-14,3.080083871330810408e-11,9.670811917158819021e-03,2.475667023812966328e-11,3.472166926372921569e-08,6.460969847023670387e-09,2.228437187497614436e-05,2.189702072329365663e-08,3.117863754112035202e-08,8.423589558266000258e-07,6.475819229280097792e-06,2.510195036163273552e-08,2.194314012177872586e-10,1.223638165973651298e-02,6.644014635013571410e-03,2.085080880492929528e-02,2.436605604783093071e-13,1.032084061232984348e-04,4.181917704957412163e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.533791158161692939e-02,0.000000000000000000e+00,2.072661517242557760e-10,6.114588349537264378e-11,2.208460194233485829e-14,9.560548569564291110e-01,9.562397182830968401e-01,1.681854416349312653e-04,0.000000000000000000e+00,9.562394986218228921e-01,9.566255821647492441e-01,3.239542030355861690e-12,6.554366007538157436e-03,1.369576557063356334e-11,3.630473114014753748e-04,4.582788912244062374e-09,3.538149100004023273e-08,1.379766165070933637e-05,1.161785437991946779e-08,9.296727694965700728e-09,9.951895428311589853e-06,5.753899031614613524e-06,2.864037770833327556e-08,1.078301792648006519e-08,4.281900158255736583e-07,3.214684110618495905e-08,1.530610193988674039e-07,9.478983847843736044e-09,1.067555677131473701e-06,1.159125671563576015e-08,3.462235284487072060e-08,0.000000000000000000e+00,1.505330838364112717e-02,1.112335050457158303e-13,0.000000000000000000e+00,3.059804666583065824e-11,1.506386171279058828e-07,1.631203722443630433e-11,4.158702161495488221e-07,8.646462452271963528e-12,6.891655193596704643e-03,3.450879582334864804e-04,2.235294479234909218e-04,1.753830710022469264e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.604654487345757996e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.151526440640189747e-02,2.147498593882413154e-10,1.936061727603188842e-11,2.480552800244832656e-07,5.256387036571552596e-08,3.972087933452669449e-07,9.365640780273354338e-10,9.863650961573094435e-05,1.194348047870406881e-08,6.705563135485370641e-08,9.531176636779978284e-10,1.626518633570240950e-07,4.822651644351139133e-09,3.284366202572705506e-08,1.233657330413848174e-08,2.342012784032308781e-08,1.589150335976063921e-08,0.000000000000000000e+00,4.959949118088502473e-12,8.369779088256406457e-06,3.303997206903497297e-09,6.807916576702724432e-08,6.553994227539994277e-09,1.206396144440291529e-09,2.400589865780844434e-10,2.955446300884068123e-09,1.324495357076134472e-08,0.000000000000000000e+00,2.296678409827554890e-11,0.000000000000000000e+00,2.372770014323621890e-11,0.000000000000000000e+00,0.000000000000000000e+00,1.544499094938145412e-08,2.535671884658710629e-08,3.131590418058161074e-08,2.084344869943653700e-08,2.877472565776528768e-16,0.000000000000000000e+00
6.887042757158616524e-09,0.000000000000000000e+00,1.211541717643926930e-13,2.472886975529720033e-04,1.152534037288029285e-02,4.101927131294758055e-14,7.380189428335404145e-11,1.272625383661900658e-02,5.964363334817757156e-11,8.115214753228600086e-08,1.185914329899454694e-08,3.907464401342597426e-05,3.935254132590407683e-08,7.288813579650957331e-08,1.479491470232109640e-06,1.135523631915581538e-05,4.514939414370679194e-08,6.839542703897250053e-10,1.609882206350994951e-02,8.764810360437073899e-03,2.739780837781896627e-02,7.907718533803342886e-13,1.813017563134372567e-04,5.544704017354830372e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.329593560244146350e-02,0.000000000000000000e+00,4.872292239804787428e-10,1.909195058991119964e-10,1.233002686496648126e-13,9.418652164457628206e-01,9.421890727084328843e-01,2.952547877708711077e-04,0.000000000000000000e+00,9.421884208182046416e-01,9.428648416038458713e-01,1.021964906092447806e-11,8.629244715419183420e-03,4.279004434852920480e-11,6.359665679063737989e-04,1.071731593055291754e-08,7.376503889568869488e-08,2.417079020819445923e-05,2.223682337570975776e-08,2.177485301096959702e-08,1.746298645234536234e-05,1.009850983216134881e-05,5.369193151194551206e-08,2.525467068066264420e-08,7.622889181811720073e-07,7.519473520191041760e-08,2.822583563388131322e-07,2.227611413212204905e-08,1.887090287626229379e-06,2.718955642317527621e-08,6.280869713204666888e-08,0.000000000000000000e+00,1.977487254677436773e-02,4.610899335955043199e-13,0.000000000000000000e+00,9.531276289054257944e-11,2.647561848410180316e-07,5.179967609361679770e-11,7.298986142670760985e-07,2.699143296022721294e-11,9.057540681068676491e-03,6.046933601472903597e-04,3.918531314430428146e-04,2.330579087267178884e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.810861516259275782e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.826536467020663787e-02,5.026622776869993370e-10,6.042460976019015106e-11,4.385746558276549384e-07,1.228978226876925595e-07,6.986986940958344759e-07,2.358274353575495752e-09,1.299148580736219933e-04,2.813299148913921133e-08,1.185524880912072754e-07,2.270456414348552554e-09,2.895022651383852806e-07,1.135850052035036750e-08,6.668406838392440528e-08,2.892660174542635576e-08,5.164776924399590990e-08,3.724095718523473542e-08,0.000000000000000000e+00,1.529323889748468446e-11,1.469220287973879366e-05,7.792220160784957272e-09,1.504248384270011341e-07,1.544200445117993592e-08,2.897317608920035870e-09,6.094142742524288892e-10,6.979862381649437619e-09,3.107502179991623870e-08,0.000000000000000000e+00,7.169966956000572544e-11,0.000000000000000000e+00,7.429949168934191217e-11,0.000000000000000000e+00,0.000000000000000000e+00,3.617286447894080270e-08,5.936881206309099768e-08,7.327671110342326433e-08,4.882209142834884746e-08,1.451438795541104554e-13,0.000000000000000000e+00
1.157780979725228643e-08,0.000000000000000000e+00,3.465247023787948466e-13,3.814389938099349564e-04,1.419621565809119426e-02,2.146130495539466665e-13,1.457636631839107078e-10,1.570114765738242490e-02,1.176311517810113561e-10,1.562865198151061619e-07,1.910378244907983553e-08,6.022042085797665867e-05,6.213845570058270404e-08,1.404045463790706827e-07,2.283967990892660704e-06,1.750063106711045218e-05,7.134016551894190039e-08,1.646824689637005346e-09,1.985774936215770059e-02,1.084060414737775604e-02,3.375244294418387747e-02,2.017631070896919177e-12,2.799275748570698424e-04,6.891915636195691808e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.102196565285833735e-02,0.000000000000000000e+00,9.433289236554509571e-10,4.604705523131302769e-10,3.491503689900116170e-13,9.278987751299214715e-01,9.283974442170069841e-01,4.555739731577773677e-04,0.000000000000000000e+00,9.283960301560476580e-01,9.294376562052506507e-01,2.487112206179913076e-11,1.065137314070619713e-02,1.032852641440077171e-10,9.791836509951727056e-04,2.065212603014066062e-08,1.318498724263428290e-07,3.721617636997728851e-05,3.717106487888255373e-08,4.202477582419816837e-08,2.693305704836021150e-05,1.557810241006526986e-05,8.815177203816415563e-08,4.873808306113738831e-08,1.192608394599034387e-06,1.449314735312186297e-07,4.565031688791992837e-07,4.313586652801570942e-08,2.931874116944913067e-06,5.255329633448158066e-08,1.000507504696928653e-07,0.000000000000000000e+00,2.435472158504912998e-02,1.387032416005906654e-12,0.000000000000000000e+00,2.294449855805291705e-10,4.089925295918533932e-07,1.270554039582705297e-10,1.125971278072713643e-06,6.506836692718453996e-11,1.116103300037028789e-02,9.313127664213050050e-04,6.037640074296457809e-04,2.903488368400694575e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.327670711988472994e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.481430130179085508e-02,9.702176210872603956e-10,1.456389175924499568e-10,6.815179545731006594e-07,2.367686143221747752e-07,1.080250770814917259e-06,4.868967376850386053e-09,1.604290116515119137e-04,5.460203596598448006e-08,1.842269721739897559e-07,4.455716129988639834e-09,4.529117968660525961e-07,2.204355739783558921e-08,1.169050280686381726e-07,5.588907376436955121e-08,9.596052377572935471e-08,7.191251608692356134e-08,0.000000000000000000e+00,3.673933379744198646e-11,2.266797159877721388e-05,1.514189173091456952e-08,2.798195964156396931e-07,2.997853617951740102e-08,5.730579438062433084e-09,1.267363725250547635e-09,1.358204338060275962e-08,6.007520944031549681e-08,0.000000000000000000e+00,1.731015302798481710e-10,0.000000000000000000e+00,1.795258846096214889e-10,0.000000000000000000e+00,0.000000000000000000e+00,6.980746156560330151e-08,1.145372453229421411e-07,1.412827069884048381e-07,9.422928230631930774e-08,5.558383614490125524e-13,0.000000000000000000e+00
1.782806206070304544e-08,0.000000000000000000e+00,7.681919878856080519e-13,5.422490211757780010e-04,1.678765529720470731e-02,6.078262893005614842e-13,2.546832534363469014e-10,1.859753343597594921e-02,2.047177627070850825e-10,2.662962001066110362e-07,2.832317427955369921e-08,8.553553768977234517e-05,9.039689487458690061e-08,2.392929988439054800e-07,3.249598796652028660e-06,2.485806033055830986e-05,1.038396824303532140e-07,3.367909382151826336e-09,2.351585589369398210e-02,1.287251283122557363e-02,3.992004512596883381e-02,4.383774159649744817e-12,3.983327190196991885e-04,8.223573636460701497e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.852287078583357449e-02,0.000000000000000000e+00,1.615623115760328465e-09,9.432785143259625471e-10,7.712785217352940981e-13,9.141519233778682141e-01,9.148595863040760445e-01,6.478495983087695365e-04,0.000000000000000000e+00,9.148569986642498542e-01,9.163353098416693321e-01,5.138664087344160802e-11,1.262202582930886316e-02,2.117596249040639908e-10,1.389481409541063958e-03,3.521007658352504066e-08,2.132142096168340717e-07,5.281145351379579189e-05,5.695307437464380840e-08,7.175985004652385424e-08,3.828310224487973049e-05,2.214796905419119666e-05,1.329583831193026366e-07,8.321869628255193496e-08,1.719382375215056710e-06,2.471519022968250712e-07,6.791048941835742259e-07,7.390252027700272563e-08,4.198055981068267439e-06,8.987171135467573319e-08,1.467516482999385585e-07,0.000000000000000000e+00,2.879654410230213235e-02,3.403837975368695368e-12,0.000000000000000000e+00,4.691953821994720997e-10,5.822962502420592212e-07,2.646293731020654683e-10,1.600855255715896361e-06,1.332201029179136409e-10,1.320400897036683174e-02,1.321937092800623548e-03,8.573661929591664711e-04,3.472609355238742701e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.140810920265524393e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.116763569189660354e-02,1.657357043705759425e-09,2.981272520519162583e-10,9.760002079024603094e-07,4.035776385406808497e-07,1.539297961320935213e-06,8.855974585608716865e-09,1.901997224412208323e-04,9.375828728805032930e-08,2.638534028652148034e-07,7.735035392525315551e-09,6.530440162274935012e-07,3.785013316486007806e-08,1.862931209919982400e-07,9.553945568051627757e-08,1.596194658465754576e-07,1.228614263668395545e-07,0.000000000000000000e+00,7.516426370202111684e-11,3.223228861224140471e-05,2.603142300197994197e-08,4.658058283218795281e-07,5.149057194855921615e-08,1.002276926644757316e-08,2.320254618645711808e-09,2.338182460582399758e-08,1.027546754931926709e-07,0.000000000000000000e+00,3.550773323549963095e-10,0.000000000000000000e+00,3.683091240845592917e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.191912385317683842e-07,1.955051275629674651e-07,2.410095013231222660e-07,1.609080833235142921e-07,1.471115763929109477e-12,0.000000000000000000e+00
2.581245893141766515e-08,0.000000000000000000e+00,1.475198015501479054e-12,7.286415925907840929e-04,1.930191661249787763e-02,1.371420338402984385e-12,4.088254190477008665e-10,2.141739995637716859e-02,3.269760907344265721e-10,4.169781502583180810e-07,3.964159605109908446e-08,1.148397060096850025e-04,1.242641394948369206e-07,3.747884902518573702e-07,4.370390815525138344e-06,3.337531644870468141e-05,1.428029064414870070e-07,6.153803384402467547e-09,2.707576588131899165e-02,1.486162450186826259e-02,4.590580055782199353e-02,8.499954863225300805e-12,5.357861887730695598e-04,9.539705357689165499e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.580531645331295726e-02,0.000000000000000000e+00,2.542662720997346248e-09,1.726421007888778725e-09,1.478726768312267625e-12,9.006211120386441449e-01,9.015703671328142432e-01,8.708261221562763055e-04,0.000000000000000000e+00,9.015661185247860754e-01,9.035493236866740663e-01,9.483830715651016263e-11,1.454244627329283855e-02,3.879056861895327328e-10,1.863754333307920995e-03,5.516656497589478292e-08,3.212672984240216856e-07,7.083837458284059085e-05,8.209436567346850566e-08,1.126073784149528301e-07,5.143651778807172351e-05,2.976486695648733471e-05,1.890148684027814774e-07,1.305816644129112469e-07,2.342789485043595635e-06,3.873237299674425760e-07,9.532039660711810747e-07,1.163548865399516297e-07,5.681851518558357628e-06,1.412387571116807683e-07,2.032913722257697134e-07,0.000000000000000000e+00,3.310393611364705752e-02,7.257003158123165321e-12,0.000000000000000000e+00,8.572756896724209597e-10,7.836471684138793595e-07,4.922937999092547035e-10,2.151421143384746500e-06,2.436854997303616877e-10,1.518828965078490578e-02,1.773656519179656055e-03,1.150825165996335019e-03,4.037990174635713858e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.236498477041354852e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.733077737051077233e-02,2.602154161417125078e-09,5.452411890038977305e-10,1.321144062111506701e-06,6.321731351125597920e-07,2.073351076435960558e-06,1.474681655955212278e-08,2.192471801677736004e-04,1.479454009296714279e-07,3.572133707527985758e-07,1.233766055839429290e-08,8.900728998670510983e-07,5.972565209760860583e-08,2.775235779044725459e-07,1.500886467036693928e-07,2.457187990656875543e-07,1.929020624043611964e-07,0.000000000000000000e+00,1.375350389132279361e-10,4.332224888035267688e-05,4.112427067414978210e-08,7.174254717952875671e-07,8.127164854206808675e-08,1.610092075551156077e-08,3.886678897994932935e-09,3.698879089651663232e-08,1.615151177789854453e-07,0.000000000000000000e+00,6.508356106054125442e-10,0.000000000000000000e+00,6.750090306584938249e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.870222488611905653e-07,3.066730252790014766e-07,3.778195678573459393e-07,2.525080391491173540e-07,3.238164727678571886e-12,0.000000000000000000e+00
3.569952380520942381e-08,0.000000000000000000e+00,2.574407375645348939e-12,9.395715627623646427e-04,2.174119318787680333e-02,2.710533186789376714e-12,6.167049528926597801e-10,2.416268601490840010e-02,4.905449978512277376e-10,6.137695728594336209e-07,5.317941810653245560e-08,1.479583470628941660e-04,1.638707925393873634e-07,5.518089964220464216e-07,5.640541783245633716e-06,4.300187668281936102e-05,1.883747333302279725e-07,1.035417670266353118e-08,3.054003712470119286e-02,1.680899925235788961e-02,5.171475196780764977e-02,1.514320526613266438e-11,6.915785176179623656e-04,1.084034412285059257e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.287577050790053856e-02,0.000000000000000000e+00,3.761538277472636915e-09,2.909660696409632763e-09,2.578361881096745412e-12,8.873028513810146123e-01,8.885247668869865612e-01,1.123284863576191894e-03,0.000000000000000000e+00,8.885182991688893583e-01,8.910714495977761773e-01,1.611578998912286884e-10,1.641384768886345116e-02,6.543392260590242399e-10,2.399005017491424602e-03,8.125136990999592967e-08,4.592549943641284493e-07,9.118268757849976036e-05,1.130860642073461264e-07,1.661117473173573389e-07,6.631903400610979042e-05,3.838697286168623810e-05,2.571898697241448151e-07,1.926154963084215910e-07,3.062955230832603484e-06,5.706002943065349720e-07,1.281777510199130776e-06,1.722080812550236262e-07,7.379541439938089309e-06,2.086561978972573811e-07,2.700276123471104586e-07,0.000000000000000000e+00,3.728040335936783078e-02,1.395747926957735530e-11,0.000000000000000000e+00,1.442400246118302753e-09,1.012055453855045979e-06,8.430795801067647588e-10,2.774640032601174890e-06,4.104663293286181514e-10,1.711564195308751257e-02,2.283657538126523945e-03,1.482365968084092735e-03,4.599676407575720161e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.060142212825203236e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.330898813772804584e-02,3.840881046372757179e-09,9.182596072410120769e-10,1.716079977676955581e-06,9.308716784287712764e-07,2.679996548896527135e-06,2.300627596762971905e-08,2.475910277070572652e-04,2.194437561705685907e-07,4.640955812464098162e-07,1.849566804302659601e-08,1.164181776126056896e-06,8.859328806502808629e-08,3.931634878244147369e-07,2.216465412661731971e-07,3.571919664520492241e-07,2.847129502679679458e-07,0.000000000000000000e+00,2.318510522458794298e-10,5.587678914755400336e-05,6.106893678681918347e-08,1.043238504887114906e-06,1.205823155535704072e-07,2.430154834743430969e-08,6.096736940817970574e-09,5.500214056344127078e-08,2.386540771317103432e-07,0.000000000000000000e+00,1.098584200822434498e-09,0.000000000000000000e+00,1.139116829942249387e-09,0.000000000000000000e+00,0.000000000000000000e+00,2.758592169598353405e-07,4.522076048690207989e-07,5.567737225899843656e-07,3.724918278734607249e-07,6.330009433286321041e-12,0.000000000000000000e+00
4.765182971502206558e-08,0.000000000000000000e+00,4.190866851141485105e-12,1.174024969940956620e-03,2.410761667238081260e-02,4.891365090742283428e-12,8.870696684799492249e-10,2.683528167297309294e-02,7.016220651342996995e-10,8.617621191642221845e-07,6.905320398689976380e-08,1.847224298456642821e-04,2.093419472563990593e-07,7.749681377581564556e-07,7.054434570833193700e-06,5.368885405914277558e-05,2.406903714077032047e-07,1.635829261110999244e-08,3.391116264979810585e-02,1.871566990792887866e-02,5.735180314374173360e-02,2.527072019524456703e-11,8.650211797472295763e-04,1.212552896653552870e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.974050902864666057e-02,0.000000000000000000e+00,5.307925054782308694e-09,4.604571363087117675e-09,4.195225940186071700e-12,8.741937100527376048e-01,8.757178751870376976e-01,1.404043027901591412e-03,0.000000000000000000e+00,8.757085644467963448e-01,8.788936636865872787e-01,2.571167580196287786e-10,1.823741377421128976e-02,1.036415962282083176e-09,2.992340734749863833e-03,1.141504322801911719e-07,6.302651753371454890e-07,1.137340146343673863e-04,1.503994849286205415e-07,2.337374587352281097e-07,8.285865142847181897e-05,4.797383908036051414e-05,3.383184643060421770e-07,2.710155804219738229e-07,3.879954120199278610e-06,8.018328976470458225e-07,1.667644871956516783e-06,2.431152530957270130e-07,9.287469842088162675e-06,2.940366043054911879e-07,3.472966019591816958e-07,0.000000000000000000e+00,4.132936356062218847e-02,2.481305091950325448e-11,0.000000000000000000e+00,2.278801506869210236e-09,1.266560774050226601e-06,1.355296241987297146e-09,3.467580544570586162e-06,6.492004464390965790e-10,1.898778020595123794e-02,2.849220087289397463e-03,1.850271457402878498e-03,5.157711213206433998e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.322272839716309278e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.910738608242103315e-02,5.408072168908151234e-09,1.452102778298769437e-09,2.159946414474192208e-06,1.307478959241062388e-06,3.356894245930009332e-06,3.413359534083781899e-08,2.752503761669956601e-04,3.104712110221351934e-07,5.842956996315352980e-07,2.644369682334437796e-08,1.475562306506501310e-06,1.253525805291338946e-07,5.356749226957148446e-07,3.122254817731519305e-07,4.968175632153728691e-07,4.008416288545091355e-07,0.000000000000000000e+00,3.670778819797604342e-10,6.983663939511084578e-05,8.649898151956783576e-08,1.451340830217534225e-06,1.706505948564918107e-07,3.496972419188976167e-08,9.091327943938631861e-09,7.801056430868646974e-08,3.363681527980468683e-07,0.000000000000000000e+00,1.741237527565684835e-09,0.000000000000000000e+00,1.804941017176722728e-09,0.000000000000000000e+00,0.000000000000000000e+00,3.881264551697238829e-07,6.360500071690179669e-07,7.826422417887834992e-07,5.241417128480641008e-07,1.136149551175802408e-11,0.000000000000000000e+00
