3.545696873952355888e-01
6.038708699999999485e-01
2.328036415435044693e-02
3.055665645775770822e-01
5.282756071594659625e-02
1.502604032217545911e-02
7.574147709865811096e-02
3.811015380962584631e-01
3.503684602629428269e-02
3.820595932275499401e-02
3.228198550902228736e-01
9.992100276088912436e-02
4.431087489289224912e-01
1.401065493596876377e-01
5.963288500037154938e-01
8.698349307374431127e-02
1.926245889672791312e-01
1.535792200220322534e-01
5.791965725677991061e-01
5.982777736946823799e-01
1.205841026089508189e-01
3.980791833760628784e-02
4.247860166283078942e-01
3.112763547357814131e-01
3.480753999999999793e-01
4.253342700000000143e-01
1.952887057982281294e-01
3.052302000000000071e-01
5.634682989931234787e-02
1.116124731539778897e-01
2.328036407211909672e-02
1.174651729089088020e-01
3.935565384022962077e-01
4.325043359208867733e-01
2.449005499999999946e-01
1.494878940031058867e-01
2.026481888139399223e-01
5.639769696073267807e-02
8.424926013358892407e-02
8.375354820230258845e-02
1.198907521677704952e-01
6.444489831591440621e-02
3.322065094890496173e-01
2.320255741415449269e-01
1.013394484255582817e-01
1.586855189269556765e-01
3.407563942435614668e-01
5.477448105419879809e-01
1.899953313129820187e-01
2.230837604160880172e-01
4.757905027680505161e-01
4.207143358343022332e-01
4.472583366038072605e-01
4.728526623786040717e-01
4.263625089860147988e-01
4.021656929330906238e-01
3.449990129171824349e-01
4.473773799999999912e-01
2.610876611174376971e-01
7.276307257964838293e-02
5.665721000000000229e-01
4.059538902212492251e-02
7.696477404770353525e-02
1.341222343594047350e-01
1.449038289757461351e-01
7.771058900983117412e-02
2.500381108416269149e-01
3.049386031635646921e-01
3.148101629136895729e-01
2.288592680198856255e-01
8.435528000000000470e-02
7.108891000000000515e-02
4.634229209531615101e-02
1.623303899999999911e-01
1.106945649999999948e-01
6.993138999999999605e-02
6.022163999999999989e-02
2.964317737910792117e-01
2.695474444645443515e-02
6.069618124467082015e-02
4.493758809330404835e-01
3.069519703310254477e-01
5.117253650744021387e-01
4.143777696694678214e-01
5.898691898585446403e-01
5.492243279286234126e-01
2.013323421057928997e-01
3.269009847627590837e-01
4.576030550840802236e-01
5.254611742248449513e-01
4.410770912076723005e-01
4.435473480931422796e-01
3.155682773520456785e-01
4.452485073296748030e-01
1.279272300000000029e-01
1.494775195844549702e-02
2.023107072997272771e-01
1.325864511994214456e-01
5.617862551450047981e-01
4.143177479270259700e-01
2.006617921635617252e-01
1.917855006516792082e-01
1.786508415763186919e-01
3.642715698341599806e-01
2.550946499999999853e-02
8.363154378300645397e-02
2.486381699999999986e-03
6.992200929878861215e-02
9.656301999999999941e-02
2.389385600000000151e-02
1.422751955320939732e-01
2.146318951607325831e-01
1.586236428253943453e-01
1.761787816896000225e-01
2.039809645205354141e-02
2.810958399999999996e-02
